Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"NaOH - renewable, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,200,1,Sodium carbonate,-36.77707012,-40186.4327,17.24234057,-40195.55857,-8.116465361,82523.13788,82384.2682,138.8696835,-444089.3871,0.029890497,-5.447488239,-71.71666922,5.14E-06,6.31E-06,-1.18E-06,0.0001873,0.00018204,5.26E-06,-664.3742319,16950.13318,0.013162291,0.511460327,0.000310328,-48.72089905,14030.63793,-12051.00851
"NaOH - renewable, optimised transport, short distance",NaOH - renewable,1,50,0,None,62.90461839,558.9179605,24.27396593,536.9508105,-2.306815888,120918.3309,116544.6015,4373.729366,130440.3415,0.568960897,11.9386928,121.9713098,1.58E-05,1.07E-05,5.04E-06,0.000325957,0.000312022,1.39E-05,299.5067883,63139.36697,0.013863314,0.550319597,0.000553148,39.13904536,16824.34185,6442.367723
"NaOH - renewable, optimised transport, short distance, avoided product Sodium carbonate",NaOH - renewable,1,50,0,Sodium carbonate,62.90461839,558.9179605,24.27396593,536.9508105,-2.306815888,120918.3309,116544.6015,4373.729366,130440.3415,0.568960897,11.9386928,121.9713098,1.58E-05,1.07E-05,5.04E-06,0.000325957,0.000312022,1.39E-05,299.5067883,63139.36697,0.013863314,0.550319597,0.000553148,39.13904536,16824.34185,6442.367723
"NaOH - renewable, optimised transport, short distance, building savings considered",NaOH - renewable,1,50,1,None,-39.86449912,-41314.25695,16.92186335,-41322.48392,-8.694889079,73553.18788,73748.77921,-195.5913308,-461231.1559,0.018997627,-6.246904736,-80.1210419,4.61E-06,6.04E-06,-1.43E-06,0.000174904,0.000170239,4.66E-06,-670.7730975,-273.004806,0.013143155,0.50822343,0.000199381,-53.16824263,13944.70971,-13279.70328
"NaOH - renewable, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,50,1,Sodium carbonate,-39.86449912,-41314.25695,16.92186335,-41322.48392,-8.694889079,73553.18788,73748.77921,-195.5913308,-461231.1559,0.018997627,-6.246904736,-80.1210419,4.61E-06,6.04E-06,-1.43E-06,0.000174904,0.000170239,4.66E-06,-670.7730975,-273.004806,0.013143155,0.50822343,0.000199381,-53.16824263,13944.70971,-13279.70328
KOH - commercial,KOH - commercial,0,200,0,None,328.3692156,54257.71985,36.60190292,54194.58409,26.53385094,7096661.08,7081246.62,15414.46048,874760.044,1.589970328,69.59601077,778.9466694,5.41E-05,2.63E-05,2.78E-05,0.00079791,0.000756656,4.13E-05,1900.804173,447237.082,0.001172479,0.598669519,0.003969012,272.8627287,13978.75838,21719.93013
"KOH - commercial, avoided product Potassium carbonate",KOH - commercial,0,200,0,Potassium carbonate,328.3692156,54257.71985,36.60190292,54194.58409,26.53385094,7096661.08,7081246.62,15414.46048,874760.044,1.589970328,69.59601077,778.9466694,5.41E-05,2.63E-05,2.78E-05,0.00079791,0.000756656,4.13E-05,1900.804173,447237.082,0.001172479,0.598669519,0.003969012,272.8627287,13978.75838,21719.93013
"KOH - commercial, building savings considered",KOH - commercial,0,200,1,None,225.6000981,12384.54494,29.24980034,12335.14936,20.14577775,7049295.937,7038450.798,10845.13978,283088.5466,1.040007057,51.41041323,576.8543177,4.30E-05,2.16E-05,2.13E-05,0.000646857,0.000614873,3.20E-05,930.5242876,383824.7102,0.00045232,0.556573352,0.003615245,180.5554407,11099.12625,1997.859129
"KOH - commercial, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,200,1,Potassium carbonate,225.6000981,12384.54494,29.24980034,12335.14936,20.14577775,7049295.937,7038450.798,10845.13978,283088.5466,1.040007057,51.41041323,576.8543177,4.30E-05,2.16E-05,2.13E-05,0.000646857,0.000614873,3.20E-05,930.5242876,383824.7102,0.00045232,0.556573352,0.003615245,180.5554407,11099.12625,1997.859129
"KOH - commercial, short distance",KOH - commercial,0,50,0,None,280.3820485,44145.2104,30.85076166,44094.5497,19.80994236,7023719.82,7011093.389,12626.43026,733487.7823,1.455008238,54.21175596,611.460524,3.95E-05,2.28E-05,1.67E-05,0.000684737,0.000649672,3.51E-05,1804.528687,384024.3275,0.001011803,0.521724459,0.002967326,208.8264355,13070.10072,19064.43312
"KOH - commercial, short distance, avoided product Potassium carbonate",KOH - commercial,0,50,0,Potassium carbonate,280.3820485,44145.2104,30.85076166,44094.5497,19.80994236,7023719.82,7011093.389,12626.43026,733487.7823,1.455008238,54.21175596,611.460524,3.95E-05,2.28E-05,1.67E-05,0.000684737,0.000649672,3.51E-05,1804.528687,384024.3275,0.001011803,0.521724459,0.002967326,208.8264355,13070.10072,19064.43312
"KOH - commercial, short distance, building savings considered",KOH - commercial,0,50,1,None,177.6129309,2272.035495,23.49865908,2235.114966,13.42186917,6976354.677,6968297.567,8057.109568,141816.2849,0.905044968,36.02615842,409.3681724,2.84E-05,1.82E-05,1.02E-05,0.000533684,0.000507889,2.58E-05,834.2488008,320611.9557,0.000291644,0.479628292,0.002613559,116.5191475,10190.46859,-657.6378864
"KOH - commercial, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,50,1,Potassium carbonate,177.6129309,2272.035495,23.49865908,2235.114966,13.42186917,6976354.677,6968297.567,8057.109568,141816.2849,0.905044968,36.02615842,409.3681724,2.84E-05,1.82E-05,1.02E-05,0.000533684,0.000507889,2.58E-05,834.2488008,320611.9557,0.000291644,0.479628292,0.002613559,116.5191475,10190.46859,-657.6378864
"KOH - commercial, optimised transport",KOH - commercial,1,200,0,None,268.5028981,42278.13958,29.36101754,42230.43869,18.33987113,7011365.999,6999222.964,12143.03488,709252.72,1.424544701,50.14955969,566.8376391,3.53E-05,2.21E-05,1.33E-05,0.000663541,0.000629745,3.38E-05,1780.968679,385917.5933,0.00098376,0.500391968,0.00278136,193.4107959,12881.78579,19817.52714
"KOH - commercial, optimised transport, avoided product Potassium carbonate",KOH - commercial,1,200,0,Potassium carbonate,268.5028981,42278.13958,29.36101754,42230.43869,18.33987113,7011365.999,6999222.964,12143.03488,709252.72,1.424544701,50.14955969,566.8376391,3.53E-05,2.21E-05,1.33E-05,0.000663541,0.000629745,3.38E-05,1780.968679,385917.5933,0.00098376,0.500391968,0.00278136,193.4107959,12881.78579,19817.52714
"KOH - commercial, optimised transport, building savings considered",KOH - commercial,1,200,1,None,165.7337806,404.964676,22.00891496,371.0039631,11.95179794,6964000.856,6956427.142,7573.714182,117581.2226,0.874581431,31.96396215,364.7452875,2.42E-05,1.74E-05,6.82E-06,0.000512488,0.000487962,2.45E-05,810.6887927,322505.2215,0.000263601,0.458295801,0.002427593,101.1035079,10002.15366,95.45613471
"KOH - commercial, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,200,1,Potassium carbonate,165.7337806,404.964676,22.00891496,371.0039631,11.95179794,6964000.856,6956427.142,7573.714182,117581.2226,0.874581431,31.96396215,364.7452875,2.42E-05,1.74E-05,6.82E-06,0.000512488,0.000487962,2.45E-05,810.6887927,322505.2215,0.000263601,0.458295801,0.002427593,101.1035079,10002.15366,95.45613471
"KOH - commercial, optimised transport, short distance",KOH - commercial,1,50,0,None,265.4154691,41150.31533,29.04054032,41103.51335,17.76144741,7002396.049,6990587.475,11808.57386,692110.9513,1.413651832,49.35014319,558.4332665,3.48E-05,2.18E-05,1.30E-05,0.000651145,0.000617944,3.32E-05,1774.569813,368694.4553,0.000964624,0.497155071,0.002670412,188.9634523,12795.85758,18588.83237
"KOH - commercial, optimised transport, short distance, avoided product Potassium carbonate",KOH - commercial,1,50,0,Potassium carbonate,265.4154691,41150.31533,29.04054032,41103.51335,17.76144741,7002396.049,6990587.475,11808.57386,692110.9513,1.413651832,49.35014319,558.4332665,3.48E-05,2.18E-05,1.30E-05,0.000651145,0.000617944,3.32E-05,1774.569813,368694.4553,0.000964624,0.497155071,0.002670412,188.9634523,12795.85758,18588.83237
"KOH - commercial, optimised transport, short distance, building savings considered",KOH - commercial,1,50,1,None,162.6463516,-722.8595717,21.68843774,-755.9213836,11.37337422,6955030.906,6947791.653,7239.253168,100439.4539,0.863688561,31.16454565,356.3409148,2.37E-05,1.71E-05,6.56E-06,0.000500091,0.000476161,2.39E-05,804.2899271,305282.0835,0.000244464,0.455058904,0.002316646,96.65616431,9916.225443,-1133.238635
"KOH - commercial, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - commercial,1,50,1,Potassium carbonate,162.6463516,-722.8595717,21.68843774,-755.9213836,11.37337422,6955030.906,6947791.653,7239.253168,100439.4539,0.863688561,31.16454565,356.3409148,2.37E-05,1.71E-05,6.56E-06,0.000500091,0.000476161,2.39E-05,804.2899271,305282.0835,0.000244464,0.455058904,0.002316646,96.65616431,9916.225443,-1133.238635
KOH - renewable,KOH - renewable,0,200,0,None,328.3692156,54257.71985,36.60190292,54194.58409,26.53385094,7096661.08,7081246.62,15414.46048,874760.044,1.589970328,69.59601077,778.9466694,5.41E-05,2.63E-05,2.78E-05,0.00079791,0.000756656,4.13E-05,1900.804173,447237.082,0.001172479,0.598669519,0.003969012,272.8627287,13978.75838,21719.93013
"KOH - renewable, avoided product Potassium carbonate",KOH - renewable,0,200,0,Potassium carbonate,328.3692156,54257.71985,36.60190292,54194.58409,26.53385094,7096661.08,7081246.62,15414.46048,874760.044,1.589970328,69.59601077,778.9466694,5.41E-05,2.63E-05,2.78E-05,0.00079791,0.000756656,4.13E-05,1900.804173,447237.082,0.001172479,0.598669519,0.003969012,272.8627287,13978.75838,21719.93013
"KOH - renewable, building savings considered",KOH - renewable,0,200,1,None,225.6000981,12384.54494,29.24980034,12335.14936,20.14577775,7049295.937,7038450.798,10845.13978,283088.5466,1.040007057,51.41041323,576.8543177,4.30E-05,2.16E-05,2.13E-05,0.000646857,0.000614873,3.20E-05,930.5242876,383824.7102,0.00045232,0.556573352,0.003615245,180.5554407,11099.12625,1997.859129
"KOH - renewable, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,200,1,Potassium carbonate,225.6000981,12384.54494,29.24980034,12335.14936,20.14577775,7049295.937,7038450.798,10845.13978,283088.5466,1.040007057,51.41041323,576.8543177,4.30E-05,2.16E-05,2.13E-05,0.000646857,0.000614873,3.20E-05,930.5242876,383824.7102,0.00045232,0.556573352,0.003615245,180.5554407,11099.12625,1997.859129
"KOH - renewable, short distance",KOH - renewable,0,50,0,None,280.3820485,44145.2104,30.85076166,44094.5497,19.80994236,7023719.82,7011093.389,12626.43026,733487.7823,1.455008238,54.21175596,611.460524,3.95E-05,2.28E-05,1.67E-05,0.000684737,0.000649672,3.51E-05,1804.528687,384024.3275,0.001011803,0.521724459,0.002967326,208.8264355,13070.10072,19064.43312
"KOH - renewable, short distance, avoided product Potassium carbonate",KOH - renewable,0,50,0,Potassium carbonate,280.3820485,44145.2104,30.85076166,44094.5497,19.80994236,7023719.82,7011093.389,12626.43026,733487.7823,1.455008238,54.21175596,611.460524,3.95E-05,2.28E-05,1.67E-05,0.000684737,0.000649672,3.51E-05,1804.528687,384024.3275,0.001011803,0.521724459,0.002967326,208.8264355,13070.10072,19064.43312
"KOH - renewable, short distance, building savings considered",KOH - renewable,0,50,1,None,177.6129309,2272.035495,23.49865908,2235.114966,13.42186917,6976354.677,6968297.567,8057.109568,141816.2849,0.905044968,36.02615842,409.3681724,2.84E-05,1.82E-05,1.02E-05,0.000533684,0.000507889,2.58E-05,834.2488008,320611.9557,0.000291644,0.479628292,0.002613559,116.5191475,10190.46859,-657.6378864
"KOH - renewable, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,0,50,1,Potassium carbonate,177.6129309,2272.035495,23.49865908,2235.114966,13.42186917,6976354.677,6968297.567,8057.109568,141816.2849,0.905044968,36.02615842,409.3681724,2.84E-05,1.82E-05,1.02E-05,0.000533684,0.000507889,2.58E-05,834.2488008,320611.9557,0.000291644,0.479628292,0.002613559,116.5191475,10190.46859,-657.6378864
"KOH - renewable, optimised transport",KOH - renewable,1,200,0,None,268.5028981,42278.13958,29.36101754,42230.43869,18.33987113,7011365.999,6999222.964,12143.03488,709252.72,1.424544701,50.14955969,566.8376391,3.53E-05,2.21E-05,1.33E-05,0.000663541,0.000629745,3.38E-05,1780.968679,385917.5933,0.00098376,0.500391968,0.00278136,193.4107959,12881.78579,19817.52714
"KOH - renewable, optimised transport, avoided product Potassium carbonate",KOH - renewable,1,200,0,Potassium carbonate,268.5028981,42278.13958,29.36101754,42230.43869,18.33987113,7011365.999,6999222.964,12143.03488,709252.72,1.424544701,50.14955969,566.8376391,3.53E-05,2.21E-05,1.33E-05,0.000663541,0.000629745,3.38E-05,1780.968679,385917.5933,0.00098376,0.500391968,0.00278136,193.4107959,12881.78579,19817.52714
"KOH - renewable, optimised transport, building savings considered",KOH - renewable,1,200,1,None,165.7337806,404.964676,22.00891496,371.0039631,11.95179794,6964000.856,6956427.142,7573.714182,117581.2226,0.874581431,31.96396215,364.7452875,2.42E-05,1.74E-05,6.82E-06,0.000512488,0.000487962,2.45E-05,810.6887927,322505.2215,0.000263601,0.458295801,0.002427593,101.1035079,10002.15366,95.45613471
"KOH - renewable, optimised transport, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,200,1,Potassium carbonate,165.7337806,404.964676,22.00891496,371.0039631,11.95179794,6964000.856,6956427.142,7573.714182,117581.2226,0.874581431,31.96396215,364.7452875,2.42E-05,1.74E-05,6.82E-06,0.000512488,0.000487962,2.45E-05,810.6887927,322505.2215,0.000263601,0.458295801,0.002427593,101.1035079,10002.15366,95.45613471
"KOH - renewable, optimised transport, short distance",KOH - renewable,1,50,0,None,265.4154691,41150.31533,29.04054032,41103.51335,17.76144741,7002396.049,6990587.475,11808.57386,692110.9513,1.413651832,49.35014319,558.4332665,3.48E-05,2.18E-05,1.30E-05,0.000651145,0.000617944,3.32E-05,1774.569813,368694.4553,0.000964624,0.497155071,0.002670412,188.9634523,12795.85758,18588.83237
"KOH - renewable, optimised transport, short distance, avoided product Potassium carbonate",KOH - renewable,1,50,0,Potassium carbonate,265.4154691,41150.31533,29.04054032,41103.51335,17.76144741,7002396.049,6990587.475,11808.57386,692110.9513,1.413651832,49.35014319,558.4332665,3.48E-05,2.18E-05,1.30E-05,0.000651145,0.000617944,3.32E-05,1774.569813,368694.4553,0.000964624,0.497155071,0.002670412,188.9634523,12795.85758,18588.83237
"KOH - renewable, optimised transport, short distance, building savings considered",KOH - renewable,1,50,1,None,162.6463516,-722.8595717,21.68843774,-755.9213836,11.37337422,6955030.906,6947791.653,7239.253168,100439.4539,0.863688561,31.16454565,356.3409148,2.37E-05,1.71E-05,6.56E-06,0.000500091,0.000476161,2.39E-05,804.2899271,305282.0835,0.000244464,0.455058904,0.002316646,96.65616431,9916.225443,-1133.238635
"KOH - renewable, optimised transport, short distance, building savings considered, avoided product Potassium carbonate",KOH - renewable,1,50,1,Potassium carbonate,162.6463516,-722.8595717,21.68843774,-755.9213836,11.37337422,6955030.906,6947791.653,7239.253168,100439.4539,0.863688561,31.16454565,356.3409148,2.37E-05,1.71E-05,6.56E-06,0.000500091,0.000476161,2.39E-05,804.2899271,305282.0835,0.000244464,0.455058904,0.002316646,96.65616431,9916.225443,-1133.238635
MgO - Commercial,MgO - Commercial,0,200,0,None,148.2756702,36373.58602,10.94954432,36351.14203,11.49444771,548401.3751,515563.1531,32838.22198,326160.6687,0.588258869,34.66361245,389.7348166,9.24E-05,7.50E-05,1.75E-05,0.001378848,0.001365991,1.29E-05,360.445171,141855.9938,0.000390214,0.122627,0.00617492,139.9951187,3485.088563,12675.48569
"MgO - Commercial, avoided product SCM",MgO - Commercial,0,200,0,SCM,96.98025841,10748.2968,8.037370047,10730.97607,9.28335648,490302.8641,459063.2377,31239.62641,234103.6109,0.338704545,19.58850286,214.2640684,8.81E-05,7.21E-05,1.60E-05,0.001218511,0.001207412,1.11E-05,216.7787604,125704.9127,0.000332501,0.015621412,0.005862138,92.02868162,1774.105871,11590.6372
"MgO - Commercial, avoided product Aggregate",MgO - Commercial,0,200,0,Aggregate,145.8753527,36028.30627,10.71297255,36006.34472,11.2485748,546129.2441,513382.9963,32746.24783,321500.2525,0.582770866,33.83895047,380.6595985,9.22E-05,7.48E-05,1.73E-05,0.001375582,0.001363005,1.26E-05,356.4739181,119264.0731,0.000385297,0.121250357,0.006132984,137.1382284,3400.428585,12268.66751
"MgO - Commercial, avoided product Filler",MgO - Commercial,0,200,0,Filler,94.21432443,25801.95512,0.769140729,25795.08481,6.101170879,511078.0357,479529.0849,31548.95073,176225.7607,0.346721449,24.32607008,271.7773743,8.25E-05,6.72E-05,1.52E-05,0.001184258,0.001181669,2.59E-06,109.0643676,103946.1088,4.10053E-05,-0.095954169,0.005750605,92.65383556,131.690648,12268.66751
"MgO - Commercial, building savings considered",MgO - Commercial,0,200,1,None,45.50655271,-5499.588887,3.597441746,-5508.292703,5.106374517,501036.2321,472767.3308,28268.90129,-265510.8287,0.038295598,16.47801491,187.642465,8.13E-05,7.03E-05,1.10E-05,0.001227794,0.001224208,3.59E-06,-609.8347149,78443.62205,-0.000329945,0.080530833,0.005821153,47.68783069,605.4564291,-7046.585316
"MgO - Commercial, building savings considered, avoided product SCM",MgO - Commercial,0,200,1,SCM,-5.788859106,-31124.87811,0.68526747,-31128.45866,2.895283288,442937.7211,416267.4154,26670.30571,-357567.8865,-0.211258725,1.402905318,12.17171677,7.69E-05,6.74E-05,9.49E-06,0.001067458,0.001065629,1.83E-06,-753.5011254,62292.54097,-0.000387658,-0.026474755,0.005508371,-0.278606371,-1105.526263,-8131.433801
"MgO - Commercial, building savings considered, avoided product Aggregate",MgO - Commercial,0,200,1,Aggregate,43.10623519,-5844.868638,3.36086997,-5853.090009,4.860501613,498764.1011,470587.1739,28176.92713,-270171.2449,0.032807596,15.65335293,178.5672469,8.10E-05,7.02E-05,1.09E-05,0.001224528,0.001221223,3.31E-06,-613.8059677,55851.7013,-0.000334863,0.07915419,0.005779217,44.83094038,520.7964509,-7453.403498
"MgO - Commercial, building savings considered, avoided product Filler",MgO - Commercial,0,200,1,Filler,-8.554793085,-16071.21979,-6.582961849,-16064.34992,-0.286902312,463712.8927,436733.2626,26979.63003,-415445.7366,-0.203241822,6.140472539,69.68502262,7.13E-05,6.26E-05,8.78E-06,0.001033205,0.001039887,-6.68E-06,-861.2155183,40533.73702,-0.000679154,-0.138050336,0.005396838,0.346547572,-2747.941486,-7453.403498
"MgO - Commercial, short distance",MgO - Commercial,0,50,0,None,100.2885031,26261.07657,5.198403069,26251.10763,4.770539135,475460.1142,445409.9224,30050.19177,184888.4069,0.453296779,19.27935765,222.2486712,7.79E-05,7.15E-05,6.32E-06,0.001265675,0.001259008,6.67E-06,264.1696842,78643.2393,0.000229538,0.04568194,0.005173234,75.95882548,2576.430904,10019.98867
"MgO - Commercial, short distance, avoided product SCM",MgO - Commercial,0,50,0,SCM,48.99309125,635.787353,2.286228792,630.9416763,2.559447906,417361.6032,388910.007,28451.5962,92831.34918,0.203742456,4.204248055,46.77792307,7.35E-05,6.87E-05,4.81E-06,0.001105338,0.001100428,4.91E-06,120.5032736,62492.15822,0.000171825,-0.061323648,0.004860452,27.99238842,865.4482126,8935.140189
"MgO - Commercial, short distance, avoided product Aggregate",MgO - Commercial,0,50,0,Aggregate,97.88818555,25915.79682,4.961831292,25906.31032,4.524666231,473187.9832,443229.7656,29958.21762,180227.9907,0.447808777,18.45469566,213.1734532,7.76E-05,7.14E-05,6.17E-06,0.001262409,0.001256022,6.39E-06,260.1984313,56051.31854,0.000224621,0.044305297,0.005131297,73.10193516,2491.770926,9613.170492
"MgO - Commercial, short distance, avoided product Filler",MgO - Commercial,0,50,0,Filler,46.22715727,15689.44567,-4.982000526,15695.05041,-0.622737694,438136.7748,409375.8543,28760.92051,34953.49899,0.211759359,8.941815275,104.2912289,6.79E-05,6.38E-05,4.10E-06,0.001071085,0.001074686,-3.60E-06,12.78888082,40733.35427,-0.00011967,-0.172899229,0.004748918,28.61754236,-776.9670104,9613.170492
"MgO - Commercial, short distance, building savings considered",MgO - Commercial,0,50,1,None,-2.480614448,-15612.09833,-2.153699509,-15608.3271,-1.617534057,428094.9712,402614.1001,25480.87107,-406783.0905,-0.096666491,1.093760106,20.15631958,6.67E-05,6.69E-05,-1.47E-07,0.001114621,0.001117225,-2.60E-06,-706.1102017,15230.86752,-0.000490621,0.003585773,0.004819467,-16.34846251,-303.2012293,-9702.082331
"MgO - Commercial, short distance, building savings considered, avoided product SCM",MgO - Commercial,0,50,1,SCM,-53.77602627,-41237.38755,-5.065873785,-41228.49305,-3.828625285,369996.4602,346114.1847,23882.2755,-498840.1482,-0.346220815,-13.98134949,-155.3144286,6.23E-05,6.40E-05,-1.66E-06,0.000954284,0.000958646,-4.36E-06,-849.7766122,-920.2135535,-0.000548334,-0.103419815,0.004506685,-64.31489957,-2014.183921,-10786.93082
"MgO - Commercial, short distance, building savings considered, avoided product Aggregate",MgO - Commercial,0,50,1,Aggregate,-4.880931967,-15957.37808,-2.390271285,-15953.12441,-1.863406961,425822.8402,400433.9433,25388.89692,-411443.5066,-0.102154494,0.269098122,11.0811015,6.64E-05,6.67E-05,-2.97E-07,0.001111355,0.001114239,-2.88E-06,-710.0814545,-7361.053229,-0.000495538,0.00220913,0.00477753,-19.20535282,-387.8612075,-10108.90051
"MgO - Commercial, short distance, building savings considered, avoided product Filler",MgO - Commercial,0,50,1,Filler,-56.54196024,-26183.72923,-12.3341031,-26164.38432,-7.010810886,390771.6318,366580.032,24191.59982,-556717.9984,-0.338203911,-9.243782265,-97.80112275,5.67E-05,5.91E-05,-2.37E-06,0.000920031,0.000932903,-1.29E-05,-957.491005,-22679.0175,-0.00083983,-0.214995396,0.004395151,-63.68974563,-3656.599144,-10108.90051
"MgO - Commercial, optimised transport",MgO - Commercial,1,200,0,None,88.40935268,24394.00575,3.708658943,24386.99663,3.300467902,463106.2939,433539.4975,29566.79638,160653.3447,0.422833242,15.21716137,177.6257864,7.37E-05,7.07E-05,2.94E-06,0.001244479,0.001239081,5.40E-06,240.6096761,80536.5051,0.000201495,0.024349449,0.004987268,60.54318585,2388.115972,10773.08269
"MgO - Commercial, optimised transport, avoided product SCM",MgO - Commercial,1,200,0,SCM,37.11394086,-1231.283466,0.796484666,-1233.169327,1.089376673,405007.7829,377039.5821,27968.20081,68596.28694,0.173278919,0.142051782,2.15503819,6.93E-05,6.79E-05,1.43E-06,0.001084142,0.001080502,3.64E-06,96.94326557,64385.42402,0.000143782,-0.082656139,0.004674486,12.57674879,677.1332801,9688.23421
"MgO - Commercial, optimised transport, avoided product Aggregate",MgO - Commercial,1,200,0,Aggregate,86.00903516,24048.726,3.472087166,24042.19932,3.054594997,460834.1629,431359.3407,29474.82223,155992.9285,0.41734524,14.39249939,168.5505683,7.34E-05,7.06E-05,2.79E-06,0.001241213,0.001236095,5.12E-06,236.6384233,57944.58434,0.000196578,0.022972806,0.004945332,57.68629554,2303.455994,10366.26451
"MgO - Commercial, optimised transport, avoided product Filler",MgO - Commercial,1,200,0,Filler,34.34800688,13822.37485,-6.471744652,13830.93941,-2.092808928,425782.9545,397505.4294,28277.52513,10718.43675,0.181295822,4.879619003,59.66834403,6.37E-05,6.30E-05,7.17E-07,0.001049889,0.001054759,-4.87E-06,-10.77112726,42626.62007,-0.000147714,-0.19423172,0.004562953,13.20190273,-965.2819429,10366.26451
"MgO - Commercial, optimised transport, building savings considered",MgO - Commercial,1,200,1,None,-14.35976483,-17479.16915,-3.643443635,-17472.4381,-3.08760529,415741.1509,390743.6752,24997.47569,-431018.1527,-0.127130028,-2.968436167,-24.4665653,6.26E-05,6.61E-05,-3.53E-06,0.001093425,0.001097298,-3.87E-06,-729.6702098,17124.13332,-0.000518664,-0.017746718,0.004633501,-31.76410214,-491.5161618,-8948.98831
"MgO - Commercial, optimised transport, building savings considered, avoided product SCM",MgO - Commercial,1,200,1,SCM,-65.65517665,-43104.45837,-6.555617911,-43092.60406,-5.298696518,357642.6399,334243.7598,23398.88011,-523075.2105,-0.376684352,-18.04354576,-199.9373135,5.82E-05,6.32E-05,-5.04E-06,0.000933089,0.000938719,-5.63E-06,-873.3366203,973.0522468,-0.000576377,-0.124752306,0.004320719,-79.7305392,-2202.498854,-10033.83679
"MgO - Commercial, optimised transport, building savings considered, avoided product Aggregate",MgO - Commercial,1,200,1,Aggregate,-16.76008235,-17824.4489,-3.880015411,-17817.23541,-3.333478194,413469.0199,388563.5184,24905.50153,-435678.5689,-0.132618031,-3.79309815,-33.54178338,6.23E-05,6.60E-05,-3.68E-06,0.001090159,0.001094312,-4.15E-06,-733.6414626,-5467.787429,-0.000523582,-0.019123361,0.004591565,-34.62099245,-576.17614,-9355.806492
"MgO - Commercial, optimised transport, building savings considered, avoided product Filler",MgO - Commercial,1,200,1,Filler,-68.42111063,-28050.80005,-13.82384723,-28028.49532,-8.480882119,378417.8115,354709.607,23708.20443,-580953.0606,-0.368667448,-13.30597854,-142.4240076,5.26E-05,5.83E-05,-5.75E-06,0.000898836,0.000912976,-1.41E-05,-981.0510131,-20785.7517,-0.000867873,-0.236327887,0.004209186,-79.10538525,-3844.914077,-9355.806492
"MgO - Commercial, optimised transport, short distance",MgO - Commercial,1,50,0,None,85.32192368,23266.18151,3.388181724,23260.07128,2.722044183,454136.3439,424904.0086,29232.33537,143511.5759,0.411940373,14.41774488,169.2214137,7.32E-05,7.05E-05,2.69E-06,0.001232082,0.00122728,4.80E-06,234.2108105,63313.36712,0.000182358,0.021112552,0.004876321,56.09584227,2302.187757,9544.387925
"MgO - Commercial, optimised transport, short distance, avoided product SCM",MgO - Commercial,1,50,0,SCM,34.02651186,-2359.107713,0.476007447,-2360.094674,0.510952955,396037.8329,368404.0931,27633.7398,51454.51818,0.162386049,-0.657364714,-6.249334491,6.88E-05,6.76E-05,1.17E-06,0.001071746,0.001068701,3.04E-06,90.54439993,47162.28604,0.000124646,-0.085893036,0.004563539,8.12940521,591.2050649,8459.53944
"MgO - Commercial, optimised transport, short distance, avoided product Aggregate",MgO - Commercial,1,50,0,Aggregate,82.92160616,22920.90176,3.151609947,22915.27397,2.476171279,451864.2129,422723.8517,29140.36122,138851.1597,0.40645237,13.59308289,160.1461956,7.29E-05,7.04E-05,2.54E-06,0.001228816,0.001224294,4.52E-06,230.2395576,40721.44636,0.000177441,0.019735909,0.004834384,53.23895196,2217.527778,9137.569743
"MgO - Commercial, optimised transport, short distance, avoided product Filler",MgO - Commercial,1,50,0,Filler,31.26057788,12694.55061,-6.792221871,12704.01406,-2.671232646,416813.0045,388869.9404,27943.06411,-6423.332005,0.170402953,4.080202506,51.26397135,6.32E-05,6.27E-05,4.63E-07,0.001037493,0.001042958,-5.47E-06,-17.1699929,25403.48209,-0.00016685,-0.197468617,0.004452005,8.754559153,-1051.210158,9137.569743
