Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,200,1,Filler,-73.95883331,-51982.03065,-154.6024786,-51805.17425,-22.25390858,1091471.065,1095730.132,-4259.066865,-625865.0455,-1.622392743,-15.17421991,-175.8860857,1.90754E-05,2.35609E-05,-4.49E-06,0.000312719,0.000324336,-1.16E-05,-812.6475069,-7033.877134,-0.000852903,3.708875604,-0.000363566,-88.31925207,-4294.744704,-19549.49326
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance",Lime as tailing by-products from mining operations (generic),1,50,0,None,23.30292306,-5993.957572,21.85858096,-6022.407126,6.590991411,1153263.141,1152323.73,939.4115808,54003.81092,0.546164748,4.532130709,53.05399871,3.67385E-05,3.56902E-05,1.04827E-06,0.000645957,0.000640002,5.95484E-06,178.8009239,48371.00493,5.23865E-05,3.968083297,0.000186706,15.64511427,1887.658924,957.2094906
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,0,SCM,-28.22798531,-31525.08292,16.2776276,-31544.84035,3.479820567,1124099.645,1124417.467,-317.8215154,-40588.41667,0.266013939,-10.74661793,-124.1880864,3.30047E-05,3.35256E-05,-5.21E-07,0.000490492,0.000486756,3.73597E-06,-11.3262025,31831.28081,-4.09E-05,3.957913339,-0.000112332,-33.56964936,-45.05251522,414.7852481
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,0,Aggregate,22.400512,-6137.428646,21.59344018,-6165.539022,6.516955106,1152272.685,1151379.517,893.1678516,51820.87689,0.544393923,4.184832671,49.15763593,3.6608E-05,3.5622E-05,9.85973E-07,0.000644265,0.00063848,5.78469E-06,171.5168059,45710.5343,4.9561E-05,3.967247889,0.000165748,14.42234027,1835.549424,414.7852481
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,0,Filler,-30.75842274,-16565.58847,11.67817736,-16578.46434,1.197714582,1115939.802,1116289.662,-349.8596762,-95931.09701,0.304627328,-5.805411663,-64.90344362,2.67771E-05,2.79546E-05,-1.18E-06,0.000451368,0.000455681,-4.31E-06,-72.57987945,10461.1199,-0.000296822,3.749502128,-0.000237609,-31.69616885,-1465.738991,414.7852481
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered",Lime as tailing by-products from mining operations (generic),1,50,1,None,-22.98491651,-42538.224,-144.7425522,-42376.04237,-17.43905546,1119824.454,1123128.711,-3304.256623,-493071.9064,-1.391748193,-5.636094039,-66.33301605,2.85113E-05,3.10247E-05,-2.51E-06,0.000494912,0.000496857,-1.95E-06,-567.6655692,13652.86991,-0.000522831,3.924219876,-5.02E-05,-45.42531254,-1027.275004,-20235.76379
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,1,SCM,-74.51582487,-68069.34934,-150.3235056,-67898.47559,-20.55022631,1090660.958,1095222.448,-4561.489719,-587664.134,-1.671899002,-20.91484268,-243.5751011,2.47776E-05,2.88602E-05,-4.08E-06,0.000339447,0.000343611,-4.16E-06,-757.7926956,-2886.854207,-0.000616075,3.914049918,-0.000349237,-94.64007617,-2959.986444,-20778.18803
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,1,Aggregate,-23.88732756,-42681.69507,-145.007693,-42519.17427,-17.51309177,1118833.998,1122184.498,-3350.500352,-495254.8404,-1.393519018,-5.983392076,-70.22937884,2.83809E-05,3.09565E-05,-2.58E-06,0.000493219,0.000495335,-2.12E-06,-574.9496872,10992.39928,-0.000525656,3.923384468,-7.12E-05,-46.64808654,-1079.384504,-20778.18803
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,1,Filler,-77.04626231,-53109.8549,-154.9229558,-52932.09959,-22.83233229,1082501.115,1087094.643,-4593.527879,-643006.8143,-1.633285613,-15.97363641,-184.2904584,1.85499E-05,2.32891E-05,-4.74E-06,0.000300322,0.000312535,-1.22E-05,-819.0463726,-24257.01512,-0.000872039,3.705638707,-0.000474514,-92.76659566,-4380.672919,-20778.18803
"Lime, regenerated using thermal calcination","Lime, regenerated using thermal calcination",0,200,0,None,96.29100822,13321.4362,35.973848,13263.7547,21.92031104,109334.2215,104050.5624,5285.448569,358316.4473,0.64925446,26.89104108,294.1267077,2.34822E-05,7.06119E-06,1.6421E-05,0.000243664,0.000232079,1.1584E-05,484.2851716,99631.15373,0.000423491,0.127241048,0.001618067,114.6483746,7051.307569,7174.23357
"Lime, regenerated using thermal calcination, building savings considered","Lime, regenerated using thermal calcination",0,200,1,None,50.00316865,-23222.83022,-130.6272852,-23089.88054,-2.109735833,75895.53448,74855.54356,1041.780365,-188759.27,-1.288658481,16.72281634,174.7396929,1.52551E-05,2.39573E-06,1.28594E-05,9.26189E-05,8.89334E-05,3.68391E-06,-262.1813215,64913.01871,-0.000151726,0.083377627,0.001381162,53.5779478,4136.373641,-14018.73971
"Lime, regenerated using thermal calcination, short distance","Lime, regenerated using thermal calcination",0,50,0,None,51.79237253,3578.72515,29.89665224,3533.180727,15.86042849,43191.28671,40534.38967,2658.686491,218680.6038,0.525095557,12.21318339,134.6221115,8.98068E-06,3.70744E-06,5.27328E-06,0.000134087,0.00012875,5.33621E-06,352.2180133,37218.61506,0.000220278,0.050460791,0.000642579,51.28932118,6129.876383,4518.736555
"Lime, regenerated using thermal calcination, short distance, building savings considered","Lime, regenerated using thermal calcination",0,50,1,None,5.504532961,-32965.54128,-136.704481,-32820.45452,-8.169618385,9752.599639,11339.37081,-1584.981713,-328395.1135,-1.412817384,2.044958638,15.23509669,7.53553E-07,-9.58E-07,1.7116E-06,-1.70E-05,-1.44E-05,-2.56E-06,-394.2484798,2500.480038,-0.000354939,0.00659737,0.000405674,-9.781105624,3214.942455,-16674.23672
"Lime, regenerated using thermal calcination, optimised transport","Lime, regenerated using thermal calcination",1,200,0,None,41.07606596,1834.920462,28.29822328,1792.223197,14.61169926,33103.5751,30876.3174,2229.04715,194991.0143,0.498233082,8.386452814,92.65974295,4.84752E-06,2.95186E-06,1.89569E-06,0.000114091,0.000110041,4.04814E-06,316.7274481,39378.61948,0.000178056,0.029183236,0.000465346,36.09942815,5937.303608,5271.830576
"Lime, regenerated using thermal calcination, optimised transport, building savings considered","Lime, regenerated using thermal calcination",1,200,1,None,-5.211773602,-34709.34597,-138.3029099,-34561.41205,-9.418347611,-335.111975,1681.298533,-2014.621053,-352084.703,-1.439679859,-1.781771933,-26.72727181,-3.38E-06,-1.71E-06,-1.67E-06,-3.70E-05,-3.31E-05,-3.85E-06,-429.739045,4660.484456,-0.000397161,-0.014680185,0.000228441,-24.97099866,3022.36968,-15921.1427
"Lime, regenerated using thermal calcination, optimised transport, short distance","Lime, regenerated using thermal calcination",1,50,0,None,37.98863696,707.0962142,27.97774606,665.2978501,14.03327555,24133.6251,22240.82842,1894.586136,177849.2455,0.487340213,7.587036318,84.25537027,4.32201E-06,2.6801E-06,1.64194E-06,0.000101694,9.82401E-05,3.45224E-06,310.3285824,22155.48149,0.00015892,0.025946338,0.000354399,31.65208457,5851.375393,4043.135807
"Lime, regenerated using thermal calcination, optimised transport, short distance, building savings considered","Lime, regenerated using thermal calcination",1,50,1,None,-8.299202602,-35837.17021,-138.6233871,-35688.3374,-9.99677133,-9305.061974,-6954.190452,-2349.082067,-369226.4718,-1.450572729,-2.58118843,-35.1316445,-3.91E-06,-1.99E-06,-1.92E-06,-4.94E-05,-4.49E-05,-4.45E-06,-436.1379107,-12562.65353,-0.000416298,-0.017917083,0.000117494,-29.41834224,2936.441465,-17149.83747
"Lime, regenerated using electrical calcination","Lime, regenerated using electrical calcination",0,200,0,None,68.79125601,5963.47944,26.3479773,5925.433471,11.69799105,98377.67854,94070.85996,4306.81858,216456.1342,0.406390711,21.12694808,230.6975059,2.28039E-05,6.76386E-06,1.604E-05,0.000227554,0.000216574,1.09794E-05,263.5927408,91050.60117,0.000295805,0.159694927,0.001372513,90.29035461,1739.731991,6224.310465
"Lime, regenerated using electrical calcination, building savings considered","Lime, regenerated using electrical calcination",0,200,1,None,22.50341644,-30580.78699,-140.2531559,-30428.20178,-12.33205583,64938.99147,64875.84109,63.15037701,-330619.5831,-1.53152223,10.95872334,111.3104911,1.45768E-05,2.0984E-06,1.24784E-05,7.65081E-05,7.34288E-05,3.07929E-06,-482.8737523,56332.46615,-0.000279413,0.115831506,0.001135609,29.21992781,-1175.201938,-14968.66281
"Lime, regenerated using electrical calcination, short distance","Lime, regenerated using electrical calcination",0,50,0,None,24.29262031,-3779.231615,20.27078154,-3805.140505,5.638108494,32234.7437,30554.6872,1680.056502,76820.2907,0.282231808,6.449090386,71.19290965,8.30239E-06,3.4101E-06,4.89228E-06,0.000117977,0.000113245,4.73159E-06,131.5255826,28638.06249,9.25916E-05,0.08291467,0.000397026,26.93130119,818.300805,3568.81345
"Lime, regenerated using electrical calcination, short distance, building savings considered","Lime, regenerated using electrical calcination",0,50,1,None,-21.99521925,-40323.49804,-146.3303517,-40158.77575,-18.39193838,-1203.943367,1359.668334,-2563.611701,-470255.4266,-1.655681133,-3.719134361,-48.19410512,7.52565E-08,-1.26E-06,1.3306E-06,-3.31E-05,-2.99E-05,-3.17E-06,-614.9409105,-6080.072528,-0.000482626,0.039051249,0.000160121,-34.13912561,-2096.633123,-17624.15983
"Lime, regenerated using electrical calcination, optimised transport","Lime, regenerated using electrical calcination",1,200,0,None,13.57631375,-5523.036303,18.67235258,-5546.098035,4.389379267,22147.03209,20896.61493,1250.417162,53130.70121,0.255369333,2.622359815,29.23054114,4.16922E-06,2.65453E-06,1.51469E-06,9.79798E-05,9.45363E-05,3.44352E-06,96.03501733,30798.06691,5.03693E-05,0.061637115,0.000219793,11.74140816,625.72803,4321.907471
"Lime, regenerated using electrical calcination, optimised transport, building savings considered","Lime, regenerated using electrical calcination",1,200,1,None,-32.71152581,-42067.30273,-147.9287806,-41899.73328,-19.64066761,-11291.65498,-8298.40394,-2993.251041,-493945.0161,-1.682543608,-7.545864932,-90.15647362,-4.06E-06,-2.01E-06,-2.05E-06,-5.31E-05,-4.86E-05,-4.46E-06,-650.4314758,-3920.06811,-0.000524848,0.017773694,-1.71E-05,-49.32901865,-2289.205898,-16871.06581
"Lime, regenerated using electrical calcination, optimised transport, short distance","Lime, regenerated using electrical calcination",1,50,0,None,10.48888475,-6650.860551,18.35187536,-6673.023382,3.810955549,13177.08209,12261.12594,915.9561475,35988.93246,0.244476463,1.822943319,20.82616846,3.64372E-06,2.38277E-06,1.26094E-06,8.55832E-05,8.27356E-05,2.84762E-06,89.63615169,13574.92893,3.12328E-05,0.058400217,0.000108846,7.294064578,539.7998148,3093.212702
"Lime, regenerated using electrical calcination, optimised transport, short distance, building savings considered","Lime, regenerated using electrical calcination",1,50,1,None,-35.79895481,-43195.12698,-148.2492578,-43026.65863,-20.21909133,-20261.60498,-16933.89292,-3327.712056,-511086.7848,-1.693436478,-8.345281428,-98.5608463,-4.58E-06,-2.28E-06,-2.30E-06,-6.55E-05,-6.04E-05,-5.05E-06,-656.8303414,-21143.20609,-0.000543984,0.014536796,-0.000128059,-53.77636223,-2375.134113,-18099.76058
NaOH - commercial,NaOH - commercial,0,200,0,None,130.2426777,23399.86973,206.8820756,23180.35962,24.58396418,206928.8978,196635.425,10238.37642,475764.0492,2.632884859,33.64580182,366.4040612,3.37357E-05,1.4745E-05,1.89724E-05,0.000466234,0.000446574,1.97521E-05,1099.179132,151927.7538,0.013965001,0.572263778,0.001791141,129.5097799,19602.92875,9461.153893
"NaOH - commercial, avoided product Sodium carbonate",NaOH - commercial,0,200,0,Sodium carbonate,130.2426777,23399.86973,206.8820756,23180.35962,24.58396418,206928.8978,196635.425,10238.37642,475764.0492,2.632884859,33.64580182,366.4040612,3.37357E-05,1.4745E-05,1.89724E-05,0.000466234,0.000446574,1.97521E-05,1099.179132,151927.7538,0.013965001,0.572263778,0.001791141,129.5097799,19602.92875,9461.153893
"NaOH - commercial, building savings considered",NaOH - commercial,0,200,1,None,83.95483813,-13144.3967,40.2809424,-13173.27563,0.553917306,173490.2107,167440.4061,5994.708214,-71311.66809,0.694971918,23.47757707,247.0170464,2.55086E-05,1.00795E-05,1.54107E-05,0.000315188,0.000303428,1.1852E-05,352.712639,117209.6188,0.013389784,0.528400357,0.001554236,68.43935305,16687.99483,-11731.81939
"NaOH - commercial, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,200,1,Sodium carbonate,83.95483813,-13144.3967,40.2809424,-13173.27563,0.553917306,173490.2107,167440.4061,5994.708214,-71311.66809,0.694971918,23.47757707,247.0170464,2.55086E-05,1.00795E-05,1.54107E-05,0.000315188,0.000303428,1.1852E-05,352.712639,117209.6188,0.013389784,0.528400357,0.001554236,68.43935305,16687.99483,-11731.81939
"NaOH - commercial, short distance",NaOH - commercial,0,50,0,None,86.64791935,13876.10711,200.9236094,13668.4849,18.65453219,142333.5727,134606.4151,7672.061205,339311.7826,2.511354073,19.25588674,210.0153642,1.95064E-05,1.14612E-05,8.02688E-06,0.000359106,0.000345559,1.36387E-05,969.6658072,91383.59178,0.013766151,0.49694574,0.000837483,67.44009679,18701.23887,6908.253304
"NaOH - commercial, short distance, avoided product Sodium carbonate",NaOH - commercial,0,50,0,Sodium carbonate,86.64791935,13876.10711,200.9236094,13668.4849,18.65453219,142333.5727,134606.4151,7672.061205,339311.7826,2.511354073,19.25588674,210.0153642,1.95064E-05,1.14612E-05,8.02688E-06,0.000359106,0.000345559,1.36387E-05,969.6658072,91383.59178,0.013766151,0.49694574,0.000837483,67.44009679,18701.23887,6908.253304
"NaOH - commercial, short distance, building savings considered",NaOH - commercial,0,50,1,None,40.36007978,-22668.15931,34.32247622,-22685.15035,-5.37551469,108894.8856,105411.3962,3428.393002,-207763.9347,0.573441131,9.087661997,90.62834947,1.12793E-05,6.79571E-06,4.4652E-06,0.000208061,0.000202414,5.73863E-06,223.1993141,56665.45676,0.013190933,0.453082319,0.000600579,6.36966998,15786.30494,-14284.71998
"NaOH - commercial, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,0,50,1,Sodium carbonate,40.36007978,-22668.15931,34.32247622,-22685.15035,-5.37551469,108894.8856,105411.3962,3428.393002,-207763.9347,0.573441131,9.087661997,90.62834947,1.12793E-05,6.79571E-06,4.4652E-06,0.000208061,0.000202414,5.73863E-06,223.1993141,56665.45676,0.013190933,0.453082319,0.000600579,6.36966998,15786.30494,-14284.71998
"NaOH - commercial, optimised transport",NaOH - commercial,1,200,0,None,75.97081872,12109.54619,199.3375522,11904.76437,17.40018509,132000.2874,124711.012,7234.179003,315228.2503,2.48444296,15.45727596,168.3781962,1.54194E-05,1.07058E-05,4.69516E-06,0.000338873,0.00032662,1.23449E-05,934.4833311,92704.34599,0.013723758,0.475880815,0.000658109,52.30246656,18507.95223,7591.244357
"NaOH - commercial, optimised transport, avoided product Sodium carbonate",NaOH - commercial,1,200,0,Sodium carbonate,75.97081872,12109.54619,199.3375522,11904.76437,17.40018509,132000.2874,124711.012,7234.179003,315228.2503,2.48444296,15.45727596,168.3781962,1.54194E-05,1.07058E-05,4.69516E-06,0.000338873,0.00032662,1.23449E-05,934.4833311,92704.34599,0.013723758,0.475880815,0.000658109,52.30246656,18507.95223,7591.244357
"NaOH - commercial, optimised transport, building savings considered",NaOH - commercial,1,200,1,None,29.68297915,-24434.72024,32.73641903,-24448.87088,-6.629861787,98561.60035,95515.99313,2990.510799,-231847.467,0.546530018,5.289051214,48.99118139,7.19223E-06,6.04038E-06,1.13348E-06,0.000187828,0.000183475,4.44479E-06,188.016838,57986.21097,0.013148541,0.432017394,0.000421204,-8.767960247,15593.0183,-13601.72892
"NaOH - commercial, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,200,1,Sodium carbonate,29.68297915,-24434.72024,32.73641903,-24448.87088,-6.629861787,98561.60035,95515.99313,2990.510799,-231847.467,0.546530018,5.289051214,48.99118139,7.19223E-06,6.04038E-06,1.13348E-06,0.000187828,0.000183475,4.44479E-06,188.016838,57986.21097,0.013148541,0.432017394,0.000421204,-8.767960247,15593.0183,-13601.72892
"NaOH - commercial, optimised transport, short distance",NaOH - commercial,1,50,0,None,73.0799546,11053.52623,199.0374786,10849.58609,16.85858741,123601.4201,116625.3118,6921.011852,299177.8329,2.474243598,14.70875528,160.508898,1.49273E-05,1.04514E-05,4.45757E-06,0.000327266,0.000315571,1.1787E-05,928.491857,76577.73982,0.01370584,0.472849999,0.000554226,48.13826846,18427.49473,6440.77592
"NaOH - commercial, optimised transport, short distance, avoided product Sodium carbonate",NaOH - commercial,1,50,0,Sodium carbonate,73.0799546,11053.52623,199.0374786,10849.58609,16.85858741,123601.4201,116625.3118,6921.011852,299177.8329,2.474243598,14.70875528,160.508898,1.49273E-05,1.04514E-05,4.45757E-06,0.000327266,0.000315571,1.1787E-05,928.491857,76577.73982,0.01370584,0.472849999,0.000554226,48.13826846,18427.49473,6440.77592
"NaOH - commercial, optimised transport, short distance, building savings considered",NaOH - commercial,1,50,1,None,26.79211503,-25490.7402,32.43634537,-25504.04916,-7.171459463,90162.73302,87430.29296,2677.343648,-247897.8844,0.536330656,4.540530531,41.12188322,6.70018E-06,5.78593E-06,8.95888E-07,0.00017622,0.000172425,3.88683E-06,182.0253639,41859.60481,0.013130623,0.428986578,0.000317321,-12.93215834,15512.5608,-14752.19736
"NaOH - commercial, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - commercial,1,50,1,Sodium carbonate,26.79211503,-25490.7402,32.43634537,-25504.04916,-7.171459463,90162.73302,87430.29296,2677.343648,-247897.8844,0.536330656,4.540530531,41.12188322,6.70018E-06,5.78593E-06,8.95888E-07,0.00017622,0.000172425,3.88683E-06,182.0253639,41859.60481,0.013130623,0.428986578,0.000317321,-12.93215834,15512.5608,-14752.19736
NaOH - renewable,NaOH - renewable,0,200,0,None,114.2647163,12288.75862,48.57169911,12234.53776,7.669363632,201786.5654,194247.9135,7685.575683,301659.366,0.875309102,29.93597629,318.2865221,3.45255E-05,1.51857E-05,1.93581E-05,0.000471744,0.000450247,2.20845E-05,447.2048438,135215.1735,0.013873174,0.653071859,0.001774612,117.0212583,17766.38146,9093.844434
"NaOH - renewable, avoided product Sodium carbonate",NaOH - renewable,0,200,0,Sodium carbonate,114.2647163,12288.75862,48.57169911,12234.53776,7.669363632,201786.5654,194247.9135,7685.575683,301659.366,0.875309102,29.93597629,318.2865221,3.45255E-05,1.51857E-05,1.93581E-05,0.000471744,0.000450247,2.20845E-05,447.2048438,135215.1735,0.013873174,0.653071859,0.001774612,117.0212583,17766.38146,9093.844434
"NaOH - renewable, building savings considered",NaOH - renewable,0,200,1,None,67.9768767,-24255.50781,-118.0294341,-24119.09749,-16.36068324,168347.8783,165052.8946,3441.90748,-245416.3513,-1.062603839,19.76775155,198.8995074,2.62983E-05,1.05203E-05,1.57964E-05,0.000320698,0.000307101,1.41844E-05,-299.2616493,100497.0384,0.013297956,0.609208438,0.001537707,55.95083147,14851.44754,-12099.12884
"NaOH - renewable, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,200,1,Sodium carbonate,67.9768767,-24255.50781,-118.0294341,-24119.09749,-16.36068324,168347.8783,165052.8946,3441.90748,-245416.3513,-1.062603839,19.76775155,198.8995074,2.62983E-05,1.05203E-05,1.57964E-05,0.000320698,0.000307101,1.41844E-05,-299.2616493,100497.0384,0.013297956,0.609208438,0.001537707,55.95083147,14851.44754,-12099.12884
"NaOH - renewable, short distance",NaOH - renewable,0,50,0,None,70.66995791,2764.996004,42.61323293,2722.663041,1.739931636,137191.2403,132218.9036,5119.260471,165207.0994,0.753778315,15.54606122,161.8978252,2.02961E-05,1.19019E-05,8.41255E-06,0.000364616,0.000349232,1.59712E-05,317.6915189,74671.01143,0.013674323,0.57775382,0.000820955,54.95157521,16864.69157,6540.943845
"NaOH - renewable, short distance, avoided product Sodium carbonate",NaOH - renewable,0,50,0,Sodium carbonate,70.66995791,2764.996004,42.61323293,2722.663041,1.739931636,137191.2403,132218.9036,5119.260471,165207.0994,0.753778315,15.54606122,161.8978252,2.02961E-05,1.19019E-05,8.41255E-06,0.000364616,0.000349232,1.59712E-05,317.6915189,74671.01143,0.013674323,0.57775382,0.000820955,54.95157521,16864.69157,6540.943845
"NaOH - renewable, short distance, building savings considered",NaOH - renewable,0,50,1,None,24.38211835,-33779.27042,-123.9879003,-33630.97221,-22.29011524,103752.5532,103023.8847,875.5922674,-381868.6179,-1.184134626,5.377836469,42.51081044,1.2069E-05,7.23648E-06,4.85088E-06,0.00021357,0.000206087,8.07104E-06,-428.7749742,39952.87641,0.013099106,0.533890399,0.00058405,-6.118851599,13949.75765,-14652.02943
"NaOH - renewable, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,0,50,1,Sodium carbonate,24.38211835,-33779.27042,-123.9879003,-33630.97221,-22.29011524,103752.5532,103023.8847,875.5922674,-381868.6179,-1.184134626,5.377836469,42.51081044,1.2069E-05,7.23648E-06,4.85088E-06,0.00021357,0.000206087,8.07104E-06,-428.7749742,39952.87641,0.013099106,0.533890399,0.00058405,-6.118851599,13949.75765,-14652.02943
"NaOH - renewable, optimised transport",NaOH - renewable,1,200,0,None,59.99285728,998.4350758,41.02717574,958.9425176,0.485584538,126857.955,122323.5005,4681.378268,141123.5671,0.726867202,11.74745043,120.2606571,1.62091E-05,1.11466E-05,5.08083E-06,0.000344383,0.000330293,1.46773E-05,282.5090428,75991.76564,0.013631931,0.556688896,0.00064158,39.81394498,16671.40493,7223.934899
"NaOH - renewable, optimised transport, avoided product Sodium carbonate",NaOH - renewable,1,200,0,Sodium carbonate,59.99285728,998.4350758,41.02717574,958.9425176,0.485584538,126857.955,122323.5005,4681.378268,141123.5671,0.726867202,11.74745043,120.2606571,1.62091E-05,1.11466E-05,5.08083E-06,0.000344383,0.000330293,1.46773E-05,282.5090428,75991.76564,0.013631931,0.556688896,0.00064158,39.81394498,16671.40493,7223.934899
"NaOH - renewable, optimised transport, building savings considered",NaOH - renewable,1,200,1,None,13.70501772,-35545.83135,-125.5739575,-35394.69273,-23.54446234,93419.26794,93128.48166,437.7100648,-405952.1502,-1.211045739,1.579225686,0.873642364,7.98194E-06,6.48116E-06,1.51915E-06,0.000193337,0.000187148,6.77721E-06,-463.9574503,41273.63062,0.013056713,0.512825475,0.000404676,-21.25648183,13756.47101,-13969.03838
"NaOH - renewable, optimised transport, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,200,1,Sodium carbonate,13.70501772,-35545.83135,-125.5739575,-35394.69273,-23.54446234,93419.26794,93128.48166,437.7100648,-405952.1502,-1.211045739,1.579225686,0.873642364,7.98194E-06,6.48116E-06,1.51915E-06,0.000193337,0.000187148,6.77721E-06,-463.9574503,41273.63062,0.013056713,0.512825475,0.000404676,-21.25648183,13756.47101,-13969.03838
"NaOH - renewable, optimised transport, short distance",NaOH - renewable,1,50,0,None,57.10199317,-57.58488288,40.72710208,-96.23576981,-0.056013138,118459.0877,114237.8003,4368.211117,125073.1497,0.71666784,10.99892975,112.391359,1.5717E-05,1.08921E-05,4.84324E-06,0.000332776,0.000319244,1.41194E-05,276.5175686,59865.15948,0.013614012,0.55365808,0.000537697,35.64974688,16590.94744,6073.466462
"NaOH - renewable, optimised transport, short distance, avoided product Sodium carbonate",NaOH - renewable,1,50,0,Sodium carbonate,57.10199317,-57.58488288,40.72710208,-96.23576981,-0.056013138,118459.0877,114237.8003,4368.211117,125073.1497,0.71666784,10.99892975,112.391359,1.5717E-05,1.08921E-05,4.84324E-06,0.000332776,0.000319244,1.41194E-05,276.5175686,59865.15948,0.013614012,0.55365808,0.000537697,35.64974688,16590.94744,6073.466462
"NaOH - renewable, optimised transport, short distance, building savings considered",NaOH - renewable,1,50,1,None,10.8141536,-36601.85131,-125.8740311,-36449.87102,-24.08606001,85020.40061,85042.78148,124.5429137,-422002.5676,-1.221245101,0.830705003,-6.995655809,7.48989E-06,6.2267E-06,1.28156E-06,0.00018173,0.000176099,6.21925E-06,-469.9489245,25147.02446,0.013038795,0.509794659,0.000300792,-25.42067992,13676.01351,-15119.50682
"NaOH - renewable, optimised transport, short distance, building savings considered, avoided product Sodium carbonate",NaOH - renewable,1,50,1,Sodium carbonate,10.8141536,-36601.85131,-125.8740311,-36449.87102,-24.08606001,85020.40061,85042.78148,124.5429137,-422002.5676,-1.221245101,0.830705003,-6.995655809,7.48989E-06,6.2267E-06,1.28156E-06,0.00018173,0.000176099,6.21925E-06,-469.9489245,25147.02446,0.013038795,0.509794659,0.000300792,-25.42067992,13676.01351,-15119.50682
KOH - commercial,KOH - commercial,0,200,0,None,326.9086013,66076.31099,378.456633,65777.05779,71.72402009,9714709.162,9709500.101,20121.82499,1099449.968,5.015692199,77.45410003,881.9073054,6.83818E-05,3.6165E-05,3.2191E-05,0.001088974,0.001033414,5.40178E-05,2188.344224,549882.9493,0.001384863,0.825396957,0.005170117,308.1630832,19284.00851,29134.28756
"KOH - commercial, avoided product Potassium carbonate",KOH - commercial,0,200,0,Potassium carbonate,326.9086013,66076.31099,378.456633,65777.05779,71.72402009,9714709.162,9709500.101,20121.82499,1099449.968,5.015692199,77.45410003,881.9073054,6.83818E-05,3.6165E-05,3.2191E-05,0.001088974,0.001033414,5.40178E-05,2188.344224,549882.9493,0.001384863,0.825396957,0.005170117,308.1630832,19284.00851,29134.28756
"KOH - commercial, building savings considered",KOH - commercial,0,200,1,None,280.6207618,29532.04456,211.8554998,29423.42254,47.69397321,9681270.475,9680305.082,15878.15679,552374.2503,3.077779258,67.28587528,762.5202907,6.01547E-05,3.14996E-05,2.86294E-05,0.000937929,0.000890268,4.61177E-05,1441.877731,515164.8142,0.000809646,0.781533536,0.004933212,247.0926564,16369.07459,7941.314277
"KOH - commercial, building savings considered, avoided product Potassium carbonate",KOH - commercial,0,200,1,Potassium carbonate,280.6207618,29532.04456,211.8554998,29423.42254,47.69397321,9681270.475,9680305.082,15878.15679,552374.2503,3.077779258,67.28587528,762.5202907,6.01547E-05,3.14996E-05,2.86294E-05,0.000937929,0.000890268,4.61177E-05,1441.877731,515164.8142,0.000809646,0.781533536,0.004933212,247.0926564,16369.07459,7941.314277
