Label,Alkali sorbent,Transport,Transport Distance,Building savings,Avoided product,"Acidification, mol H+ eq","Climate change (total), kg CO2 eq","Climate change (biogenic), kg CO2 eq","Climate change (fossil), kg CO2 eq","Climate change (land use), kg CO2 eq","Ecotoxicity: freshwater, CTUe","ecotoxicity: freshwater, inorganics, CTUe","ecotoxicity: freshwater, organics, CTUe","energy resources: non-renewable, Mjeq","eutrophication: freshwater, kg P eq","eutrophication: marine , kg N eq"," eutrophication: terrestrial, mol N-eq","human toxicity: carcinogenic , CTUh","human toxicity: carcinogenic , inorganics, CTUh","human toxicity: carcinogenic , organics, CTUh","human toxicity: non-carcinogenic , CTUh","human toxicity: non-carcinogenic , inorganics, CTUh","human toxicity: non-carcinogenic , organics, CTUh","ionising radiation: human health , kg Bq U235eq","land use, (dimensionless)","material resources: metals/minerals, kg Sb-eq","ozone depletion, kg CFC11-eq","particulate matter formation, disease incidence","photochemical oxidant formation: human health, kg NMVOC-eq","water use , m3 world eq depriv","Cost, USD2023"
"Lime produced using clean fuels and electricity, optimised transport, short distance, avoided product Aggregate",Lime produced using clean fuels and electricity,1,50,0,Aggregate,12.30581452,5499.353708,6.113668728,5488.118737,5.121302139,10669.88383,10108.17792,561.7059048,13760.47579,0.090955289,4.808789423,55.37280357,2.73789E-06,1.53011E-06,1.20777E-06,5.89242E-05,5.78386E-05,1.08559E-06,10.55565191,101161.5689,6.77987E-05,0.020911243,0.000793229,15.66586598,428.4186038,3718.074516
"Lime produced using clean fuels and electricity, optimised transport, short distance, avoided product Filler",Lime produced using clean fuels and electricity,1,50,0,Filler,-39.35521376,-4726.99744,-3.830163091,-4723.141175,-0.026101786,-24381.32458,-23745.73338,-635.5911982,-131514.016,-0.145094128,-4.704090965,-53.50942067,-6.95834E-06,-6.09056E-06,-8.67783E-07,-0.000132399,-0.000123497,-8.90209E-06,-236.8538986,85843.60467,-0.000276493,-0.196293283,0.00041085,-28.81852683,-2840.319333,3718.074516
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered",Lime produced using clean fuels and electricity,1,50,1,None,-48.42381403,-31618.36261,-9.734851812,-31609.13912,0.511364753,-20915.12855,-17429.64478,-3485.483767,-601375.9714,-0.608959011,-5.277779326,-58.09065383,-6.24821E-06,-2.18565E-06,-4.06256E-06,-6.53683E-05,-5.87414E-05,-6.62688E-06,-2881.801967,97330.06625,-0.000440714,-0.01668558,0.000572386,-50.92212155,-2348.596866,-32506.22043
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product SCM",Lime produced using clean fuels and electricity,1,50,1,SCM,-99.71922585,-57243.65183,-12.64702609,-57229.30507,-1.699726476,-79013.63953,-73929.56018,-5084.079341,-693433.0292,-0.858513335,-20.35288892,-233.561402,-1.06146E-05,-5.03602E-06,-5.57862E-06,-0.000225705,-0.00021732,-8.38453E-06,-3025.468378,81178.98517,-0.000498426,-0.123691168,0.000259604,-98.88855861,-4059.579558,-32913.03861
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product Aggregate",Lime produced using clean fuels and electricity,1,50,1,Aggregate,-50.82413155,-31963.64236,-9.971423588,-31953.93643,0.265491848,-23187.25957,-19609.80164,-3577.457921,-606036.3876,-0.614447014,-6.10244131,-67.16587192,-6.5134E-06,-2.30055E-06,-4.21285E-06,-6.86343E-05,-6.17271E-05,-6.90715E-06,-2885.77322,74738.14549,-0.000445631,-0.018062223,0.00053045,-53.77901186,-2433.256844,-32913.03861
"Lime produced using clean fuels and electricity, optimised transport, short distance, building savings considered, avoided product Filler",Lime produced using clean fuels and electricity,1,50,1,Filler,-102.4851598,-42189.99351,-19.91525541,-42165.19634,-4.881912077,-58238.46797,-53463.71295,-4774.755024,-751310.8794,-0.850496431,-15.6153217,-176.0480962,-1.62096E-05,-9.92122E-06,-6.28841E-06,-0.000259958,-0.000243063,-1.68948E-05,-3133.18277,59420.18122,-0.000789922,-0.235266749,0.000148071,-98.26340466,-5701.994781,-32913.03861
Lime as tailing by-products from mining operations (generic),Lime as tailing by-products from mining operations (generic),0,200,0,None,84.23436219,5887.901306,12.16364173,5862.294945,13.44271959,1247007.336,1242761.052,4246.283327,217413.5066,0.530197222,24.34737098,268.0233888,5.59034E-05,4.00864E-05,1.5817E-05,0.000784,0.000769899,1.41004E-05,231.9237399,124822.9225,0.000248442,4.076001864,0.001481321,98.06100357,2857.068576,3798.919754
"Lime as tailing by-products from mining operations (generic), avoided product SCM",Lime as tailing by-products from mining operations (generic),0,200,0,SCM,32.93895037,-19737.38791,9.251467454,-19757.87101,11.23162836,1188908.825,1186261.137,2647.687753,125356.4489,0.280642898,9.272261384,92.55264065,5.1537E-05,3.72361E-05,1.43009E-05,0.000623663,0.00061132,1.23427E-05,88.25732936,108671.8414,0.000190729,3.968996275,0.001168539,50.09456651,1146.085884,3392.101572
"Lime as tailing by-products from mining operations (generic), avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,200,0,Aggregate,81.83404467,5542.621556,11.92706995,5517.497639,13.19684669,1244735.205,1240580.895,4154.309173,212753.0904,0.524709219,23.52270899,258.9481707,5.56382E-05,3.99715E-05,1.56667E-05,0.000780734,0.000766914,1.38201E-05,227.9524871,102231.0017,0.000243525,4.07462522,0.001439385,95.20411325,2772.408598,3392.101572
"Lime as tailing by-products from mining operations (generic), avoided product Filler",Lime as tailing by-products from mining operations (generic),0,200,0,Filler,30.1730164,-4683.729593,1.983238136,-4693.762274,8.049442763,1209683.996,1206726.984,2957.01207,67478.5987,0.288659802,14.0098286,150.0659465,4.5942E-05,3.23508E-05,1.35911E-05,0.00058941,0.000585578,3.83245E-06,-19.45706347,86913.03743,-0.000100767,3.857420694,0.001057006,50.71972045,-496.3293389,3392.101572
"Lime as tailing by-products from mining operations (generic), building savings considered",Lime as tailing by-products from mining operations (generic),0,200,1,None,21.10441612,-31575.09476,-3.921450585,-31579.76022,8.586909302,1213150.192,1213043.073,107.1195018,-402383.3568,-0.175205081,13.43614024,145.4847133,4.66521E-05,3.62558E-05,1.03964E-05,0.000656441,0.000650334,6.10766E-06,-2664.405132,98399.49901,-0.000264988,4.037028398,0.001218542,28.61612573,-4.606871949,-32832.19337
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,200,1,SCM,-30.19099569,-57200.38398,-6.833624862,-57199.92617,6.375818073,1155051.681,1156543.157,-1491.476072,-494440.4145,-0.424759405,-1.638969348,-29.98603484,4.22857E-05,3.34054E-05,8.8803E-06,0.000496105,0.000491755,4.35E-06,-2808.071542,82248.41793,-0.0003227,3.930022809,0.00090576,-19.35031133,-1715.589564,-33239.01155
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,200,1,Aggregate,18.7040986,-31920.37451,-4.158022362,-31924.55752,8.341036398,1210878.061,1210862.916,15.14534783,-407043.7729,-0.180693084,12.61147826,136.4094952,4.63869E-05,3.61409E-05,1.02461E-05,0.000653175,0.000647348,5.82738E-06,-2668.376385,75807.57825,-0.000269905,4.035651754,0.001176605,25.75923542,-89.26685016,-33239.01155
"Lime as tailing by-products from mining operations (generic), building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,200,1,Filler,-32.95692967,-42146.72566,-14.10185418,-42135.81744,3.193632473,1175826.853,1177009.004,-1182.151755,-552318.2647,-0.416742501,3.098597872,27.527271,3.66907E-05,2.85202E-05,8.17051E-06,0.000461852,0.000466012,-4.1603E-06,-2915.785935,60489.61398,-0.000614196,3.818447228,0.000794226,-18.72515739,-3358.004787,-33239.01155
"Lime as tailing by-products from mining operations (generic), short distance",Lime as tailing by-products from mining operations (generic),0,50,0,None,36.24719503,-4224.60814,6.412500476,-4237.739452,6.718811019,1174066.075,1172607.822,1458.253113,76141.24487,0.395235133,8.963116172,100.5372435,4.13211E-05,3.66567E-05,4.66443E-06,0.000670827,0.000662916,7.91078E-06,135.6482531,61610.16793,8.77658E-05,3.999056803,0.000479635,34.02471037,1948.410917,1143.422739
"Lime as tailing by-products from mining operations (generic), short distance, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,50,0,SCM,-15.04821679,-29849.89736,3.500326199,-29857.90541,4.50771979,1115967.564,1116107.906,-140.3424613,-15915.81287,0.145680809,-6.11199342,-74.93350471,3.69547E-05,3.38063E-05,3.14837E-06,0.00051049,0.000504337,6.15312E-06,-8.018157429,45459.08686,3.0053E-05,3.892051215,0.000166853,-13.94172669,237.4282257,736.6045573
"Lime as tailing by-products from mining operations (generic), short distance, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,50,0,Aggregate,33.84687751,-4569.887891,6.175928699,-4582.536758,6.472938115,1171793.944,1170427.665,1366.278959,71480.82869,0.38974713,8.138454188,91.46202538,4.10559E-05,3.65418E-05,4.51414E-06,0.000667561,0.00065993,7.6305E-06,131.6770003,39018.24718,8.28488E-05,3.99768016,0.000437699,31.16782005,1863.750939,736.6045573
"Lime as tailing by-products from mining operations (generic), short distance, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,50,0,Filler,-17.81415076,-14796.23904,-3.767903119,-14793.79667,1.32553419,1136742.735,1136573.753,168.9818556,-73793.66306,0.153697713,-1.374426199,-17.42019887,3.13597E-05,2.89211E-05,2.43858E-06,0.000476237,0.000478594,-2.35718E-06,-115.7325503,23700.28291,-0.000261443,3.780475634,5.53195E-05,-13.31657275,-1404.986997,736.6045573
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered",Lime as tailing by-products from mining operations (generic),0,50,1,None,-26.88275104,-41687.60421,-9.67259184,-41679.79461,1.863000728,1140208.931,1142889.842,-2680.910713,-543655.6185,-0.310167171,-1.94811456,-22.00143203,3.20698E-05,3.2826E-05,-7.56194E-07,0.000543268,0.00054335,-8.1964E-08,-2760.680619,35186.74448,-0.000425663,3.960083337,0.000216855,-35.42016747,-913.2645304,-35487.69039
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),0,50,1,SCM,-78.17816285,-67312.89343,-12.58476612,-67299.96057,-0.3480905,1082110.42,1086389.927,-4279.506287,-635712.6763,-0.559721494,-17.02322415,-197.4721802,2.77034E-05,2.99757E-05,-2.27226E-06,0.000382931,0.000384771,-1.83962E-06,-2904.347029,19035.6634,-0.000483376,3.853077749,-9.59268E-05,-83.38660453,-2624.247222,-35894.50857
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),0,50,1,Aggregate,-29.28306856,-42032.88396,-9.909163617,-42024.59192,1.617127824,1137936.8,1140709.685,-2772.884867,-548316.0347,-0.315655173,-2.772776544,-31.07665012,3.18046E-05,3.27111E-05,-9.06487E-07,0.000540002,0.000540364,-3.62241E-07,-2764.651872,12594.82373,-0.000430581,3.958706694,0.000174919,-38.27705778,-997.9245086,-35894.50857
"Lime as tailing by-products from mining operations (generic), short distance, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),0,50,1,Filler,-80.94409683,-52259.23511,-19.85299544,-52235.85183,-3.530276101,1102885.592,1106855.774,-3970.18197,-693590.5265,-0.551704591,-12.28565693,-139.9588744,2.21084E-05,2.50905E-05,-2.98204E-06,0.000348678,0.000359028,-1.03499E-05,-3012.061422,-2723.140547,-0.000774872,3.741502168,-0.00020746,-82.76145059,-4266.662445,-35894.50857
"Lime as tailing by-products from mining operations (generic), optimised transport",Lime as tailing by-products from mining operations (generic),1,200,0,None,24.36804465,-6091.678959,4.92275635,-6101.850455,5.248739786,1161712.254,1160737.397,974.8577269,51906.18263,0.364771596,4.900919899,55.91435858,3.7161E-05,3.58758E-05,1.28524E-06,0.000649631,0.000642989,6.6421E-06,112.088245,63503.43373,5.97226E-05,3.977724312,0.000293669,18.60907074,1760.095985,1896.51676
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,200,0,SCM,-26.92736717,-31716.96818,2.010582073,-31722.01641,3.037648557,1103613.743,1104237.481,-623.737847,-40150.87511,0.115217272,-10.17418969,-119.5563896,3.27946E-05,3.30254E-05,-2.30823E-07,0.000489294,0.00048441,4.88445E-06,-31.57816551,47352.35266,2.00978E-06,3.870718724,-1.91127E-05,-29.35736632,49.11329317,1489.698578
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,200,0,Aggregate,21.96772713,-6436.95871,4.686184573,-6446.647761,5.002866882,1159440.123,1158557.24,882.883573,47245.76645,0.359283593,4.076257916,46.8391405,3.68958E-05,3.57609E-05,1.13495E-06,0.000646365,0.000640003,6.36183E-06,108.1169922,40911.51298,5.48055E-05,3.976347669,0.000251733,15.75218043,1675.436007,1489.698578
"Lime as tailing by-products from mining operations (generic), optimised transport, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,200,0,Filler,-29.69330115,-16663.30986,-5.257647245,-16657.90767,-0.144537043,1124388.915,1124703.328,-314.41353,-98028.7253,0.123234176,-5.436622472,-62.04308375,2.71996E-05,2.81402E-05,-9.4061E-07,0.000455041,0.000458667,-3.62585E-06,-139.2925583,25593.54871,-0.000289486,3.759143143,-0.000130646,-28.73221237,-1593.30193,1489.698578
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered",Lime as tailing by-products from mining operations (generic),1,200,1,None,-38.76190142,-43554.67502,-11.16233597,-43543.90562,0.392929495,1127855.111,1131019.417,-3164.306098,-567890.6808,-0.340630708,-6.010310833,-66.62431691,2.79097E-05,3.20451E-05,-4.13539E-06,0.000522072,0.000523423,-1.35064E-06,-2784.240627,37080.01028,-0.000453707,3.938750846,3.08896E-05,-50.83580709,-1101.579463,-34734.59637
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,200,1,SCM,-90.05731324,-69179.96424,-14.07451024,-69164.07157,-1.818161733,1069756.6,1074519.502,-4762.901672,-659947.7385,-0.590185031,-21.08542042,-242.0950651,2.35433E-05,2.91948E-05,-5.65145E-06,0.000361736,0.000364844,-3.10829E-06,-2927.907037,20928.9292,-0.00051142,3.831745258,-0.000281892,-98.80224415,-2812.562155,-35141.41455
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,200,1,Aggregate,-41.16221894,-43899.95478,-11.39890774,-43888.70292,0.147056591,1125582.98,1128839.26,-3256.280252,-572551.0969,-0.34611871,-6.834972817,-75.699535,2.76446E-05,3.19302E-05,-4.28568E-06,0.000518806,0.000520437,-1.63092E-06,-2788.21188,14488.08953,-0.000458624,3.937374203,-1.10467E-05,-53.69269741,-1186.239441,-35141.41455
"Lime as tailing by-products from mining operations (generic), optimised transport, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,200,1,Filler,-92.82324722,-54126.30592,-21.34273956,-54099.96284,-5.000347334,1090531.772,1094985.349,-4453.577355,-717825.5887,-0.582168128,-16.3478532,-184.5817592,1.79483E-05,2.43096E-05,-6.36124E-06,0.000327483,0.000339101,-1.16186E-05,-3035.62143,-829.8747467,-0.000802915,3.720169677,-0.000393426,-98.17709021,-4454.977378,-35141.41455
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance",Lime as tailing by-products from mining operations (generic),1,50,0,None,21.28061565,-7219.503207,4.60227913,-7228.775802,4.670316067,1152742.304,1152101.908,640.3967126,34764.41387,0.353878726,4.101503403,47.5099859,3.66355E-05,3.5604E-05,1.03149E-06,0.000637234,0.000631188,6.0462E-06,105.6893794,46280.29575,4.05861E-05,3.974487415,0.000182722,14.16172716,1674.16777,667.8219906
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,0,SCM,-30.01479617,-32844.79243,1.690104854,-32848.94176,2.459224839,1094643.793,1095601.992,-958.1988614,-57292.64387,0.104324402,-10.97360619,-127.9607623,3.22691E-05,3.27537E-05,-4.84568E-07,0.000476898,0.000472609,4.28855E-06,-37.97703114,30129.21467,-1.71267E-05,3.867481827,-0.00013006,-33.8047099,-36.81492204,261.0038087
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,0,Aggregate,18.88029813,-7564.782958,4.365707354,-7573.573108,4.424443163,1150470.173,1149921.751,548.4225586,30103.99769,0.348390723,3.276841419,38.43476781,3.63703E-05,3.54891E-05,8.81202E-07,0.000633968,0.000628202,5.76593E-06,101.7181266,23688.375,3.5669E-05,3.973110772,0.000140786,11.30483685,1589.507791,261.0038087
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,0,Filler,-32.78073015,-17791.13411,-5.578124465,-17784.83302,-0.722960762,1115418.965,1116067.839,-648.8745444,-115170.4941,0.112341306,-6.236038968,-70.44745643,2.66741E-05,2.78685E-05,-1.19435E-06,0.000442645,0.000446866,-4.22175E-06,-145.691424,8370.410725,-0.000308623,3.755906246,-0.000241594,-33.17955596,-1679.230145,261.0038087
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered",Lime as tailing by-products from mining operations (generic),1,50,1,None,-41.84933042,-44682.49927,-11.48281319,-44670.83096,-0.185494223,1118885.161,1122383.928,-3498.767113,-585032.4495,-0.351523577,-6.809727329,-75.02868959,2.73842E-05,3.17734E-05,-4.38913E-06,0.000509676,0.000511622,-1.94654E-06,-2790.639492,19856.8723,-0.000472843,3.935513949,-8.00578E-05,-55.28315068,-1187.507678,-35963.29114
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product SCM",Lime as tailing by-products from mining operations (generic),1,50,1,SCM,-93.14474224,-70307.78849,-14.39498746,-70290.99692,-2.396585452,1060786.65,1065884.013,-5097.362687,-677089.5073,-0.601077901,-21.88483692,-250.4994378,2.30178E-05,2.8923E-05,-5.90519E-06,0.000349339,0.000353043,-3.70419E-06,-2934.305903,3705.791221,-0.000530556,3.828508361,-0.00039284,-103.2495877,-2898.49037,-36370.10932
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Aggregate",Lime as tailing by-products from mining operations (generic),1,50,1,Aggregate,-44.24964794,-45027.77902,-11.71938496,-45015.62827,-0.431367128,1116613.03,1120203.771,-3590.741267,-589692.8657,-0.35701158,-7.634389313,-84.10390768,2.71191E-05,3.16585E-05,-4.53942E-06,0.00050641,0.000508637,-2.22681E-06,-2794.610745,-2735.048454,-0.00047776,3.934137306,-0.000121994,-58.14004099,-1272.167656,-36370.10932
"Lime as tailing by-products from mining operations (generic), optimised transport, short distance, building savings considered, avoided product Filler",Lime as tailing by-products from mining operations (generic),1,50,1,Filler,-95.91067622,-55254.13017,-21.66321678,-55226.88818,-5.578771053,1081561.822,1086349.86,-4788.03837,-734967.3575,-0.593060997,-17.1472697,-192.9861319,1.74228E-05,2.40378E-05,-6.61498E-06,0.000315086,0.000327301,-1.22145E-05,-3042.020296,-18053.01273,-0.000822052,3.71693278,-0.000504373,-102.6244338,-4540.905593,-36370.10932
"Lime, regenerated using thermal calcination","Lime, regenerated using thermal calcination",0,200,0,None,98.93661113,12589.05901,18.12703655,12550.06671,20.86526925,117880.1008,112678.7006,5201.40028,341336.2131,0.47010188,27.40310313,299.2294782,2.34884E-05,7.0757E-06,1.64127E-05,0.000239715,0.000228117,1.15978E-05,365.6886531,98599.19381,0.000354914,0.13386825,0.001649054,114.0763891,6820.764431,8298.179188
"Lime, regenerated using thermal calcination, building savings considered","Lime, regenerated using thermal calcination",0,200,1,None,35.80666507,-24873.93705,2.041944232,-24891.98845,16.00945896,84022.95744,82960.72098,1062.236454,-278460.6503,-0.235300423,16.49187239,176.6908027,1.42371E-05,3.24503E-06,1.0992E-05,0.000112156,0.000108551,3.60507E-06,-2530.640219,72175.77036,-0.000158515,0.094894784,0.001386275,44.63151125,3959.088984,-28332.93394
"Lime, regenerated using thermal calcination, short distance","Lime, regenerated using thermal calcination",0,50,0,None,50.94944397,2476.549567,12.37589529,2450.032311,14.14136067,44938.83995,42525.46988,2413.370065,200063.9514,0.335139791,12.01884832,131.7433329,8.90609E-06,3.64597E-06,5.26012E-06,0.000126541,0.000121133,5.40819E-06,269.4131663,35386.43928,0.000194239,0.05692319,0.000647368,50.04009589,5912.106773,5642.682173
"Lime, regenerated using thermal calcination, short distance, building savings considered","Lime, regenerated using thermal calcination",0,50,1,None,-12.18050209,-34986.4465,-3.709197023,-34992.02285,9.285550383,11081.69656,12807.49032,-1725.79376,-419732.912,-0.370262513,1.107617591,9.204657377,-3.45199E-07,-1.84692E-07,-1.60507E-07,-1.01705E-06,1.5675E-06,-2.58455E-06,-2626.915706,8963.01583,-0.000319191,0.017949724,0.000384588,-19.40478195,3050.431325,-30988.43095
"Lime, regenerated using thermal calcination, optimised transport","Lime, regenerated using thermal calcination",1,200,0,None,39.07029359,609.4787479,10.88615117,585.9213073,12.67128944,32585.01965,30655.04497,1929.974679,175828.8891,0.304676254,7.95665205,87.12044799,4.74601E-06,2.86508E-06,1.88093E-06,0.000105346,0.000101206,4.13951E-06,245.8531582,37279.70508,0.000166195,0.035590699,0.000461402,34.62445627,5723.791841,6395.776194
"Lime, regenerated using thermal calcination, optimised transport, building savings considered","Lime, regenerated using thermal calcination",1,200,1,None,-24.05965248,-36853.51732,-5.198941149,-36856.13386,7.81547915,-1272.12374,937.0654058,-2209.189146,-443967.9743,-0.40072605,-2.954578682,-35.4182275,-4.50528E-06,-9.65587E-07,-3.5397E-06,-2.22127E-05,-1.83595E-05,-3.85323E-06,-2650.475714,10856.28163,-0.000347234,-0.003382767,0.000198623,-34.82042157,2862.116393,-30235.33693
"Lime, regenerated using thermal calcination, optimised transport, short distance","Lime, regenerated using thermal calcination",1,50,0,None,35.98286459,-518.3454998,10.56567395,-541.0040394,12.09286572,23615.06966,22019.55599,1595.513665,158687.1204,0.293783384,7.157235554,78.71607531,4.2205E-06,2.59332E-06,1.62718E-06,9.29492E-05,8.94056E-05,3.54362E-06,239.4542926,20056.5671,0.000147059,0.032353802,0.000350455,30.17711268,5637.863625,5167.081425
"Lime, regenerated using thermal calcination, optimised transport, short distance, building savings considered","Lime, regenerated using thermal calcination",1,50,1,None,-27.14708148,-37981.34156,-5.519418368,-37983.0592,7.237055432,-10242.07374,-7698.423579,-2543.65016,-461109.743,-0.411618919,-3.753995178,-43.82260018,-5.03079E-06,-1.23735E-06,-3.79344E-06,-3.46093E-05,-3.01601E-05,-4.44913E-06,-2656.874579,-6366.856352,-0.000366371,-0.006619664,8.76752E-05,-39.26776515,2776.188178,-31464.0317
"Lime, regenerated using electrical calcination","Lime, regenerated using electrical calcination",0,200,0,None,71.42031513,5230.998322,8.656942886,5211.678693,10.6626861,106921.2763,102698.4484,4222.827894,199398.6282,0.228509349,21.63818367,235.7955642,2.28087E-05,6.77899E-06,1.60297E-05,0.000223625,0.000212632,1.09932E-05,142.7589686,90026.84645,0.000227288,0.16632672,0.001403461,89.70994796,1509.209472,4581.838295
"Lime, regenerated using electrical calcination, building savings considered","Lime, regenerated using electrical calcination",0,200,1,None,8.290369061,-32231.99774,-7.42814943,-32230.37647,5.806875811,73064.13293,72980.46886,83.66406833,-420398.2352,-0.476892955,10.72695293,113.2568887,1.35574E-05,2.94833E-06,1.0609E-05,9.60664E-05,9.30659E-05,3.00044E-06,-2753.569903,63603.423,-0.000286141,0.127353254,0.001140681,20.26507012,-1352.465976,-32049.27483
"Lime, regenerated using electrical calcination, short distance","Lime, regenerated using electrical calcination",0,50,0,None,23.43314797,-4881.511125,2.905801631,-4888.355704,3.938777528,33980.01544,32545.21776,1434.797679,58126.3664,0.093547259,6.253928863,68.30941882,8.22637E-06,3.34927E-06,4.8771E-06,0.000110452,0.000105648,4.80356E-06,46.48348184,26814.09192,6.66121E-05,0.08938166,0.000401774,25.67365476,600.5518131,1926.34128
"Lime, regenerated using electrical calcination, short distance, building savings considered","Lime, regenerated using electrical calcination",0,50,1,None,-39.6967981,-42344.50719,-13.17929068,-42330.41087,-0.917032762,122.8720488,2827.238195,-2704.366146,-561670.497,-0.611855044,-4.657301869,-54.22925667,-1.02492E-06,-4.81396E-07,-5.43521E-07,-1.71069E-05,-1.39177E-05,-3.18918E-06,-2849.84539,390.6684706,-0.000446817,0.050408194,0.000138994,-43.77122308,-2261.123635,-34704.77185
"Lime, regenerated using electrical calcination, optimised transport","Lime, regenerated using electrical calcination",1,200,0,None,11.55399758,-6748.581944,1.416057505,-6752.466707,2.468706295,21626.19515,20674.79285,951.4022935,33891.30416,0.063083722,2.19173259,23.68653394,4.06629E-06,2.56837E-06,1.49791E-06,8.92559E-05,8.5721E-05,3.53488E-06,22.92347376,28707.35772,3.85689E-05,0.068049169,0.000215808,10.25801513,412.2368806,2679.435301
"Lime, regenerated using electrical calcination, optimised transport, building savings considered","Lime, regenerated using electrical calcination",1,200,1,None,-51.57594848,-44211.57801,-14.66903481,-44194.52187,-2.387103996,-12230.94825,-9043.186715,-3187.761532,-585905.5592,-0.642318581,-8.719498142,-98.85214155,-5.185E-06,-1.26229E-06,-3.92271E-06,-3.83026E-05,-3.38447E-05,-4.45786E-06,-2873.405398,2283.934271,-0.00047486,0.029075703,-4.69713E-05,-59.1868627,-2449.438567,-33951.67782
"Lime, regenerated using electrical calcination, optimised transport, short distance","Lime, regenerated using electrical calcination",1,50,0,None,8.466568584,-7876.406191,1.095580286,-7879.392054,1.890282577,12656.24515,12039.30387,616.9412791,16749.5354,0.052190852,1.392316094,15.28216126,3.54078E-06,2.29661E-06,1.24417E-06,7.68593E-05,7.39203E-05,2.93898E-06,16.52460812,11484.21974,1.94324E-05,0.064812272,0.000104861,5.810671552,326.3086654,1450.740532
"Lime, regenerated using electrical calcination, optimised transport, short distance, building savings considered","Lime, regenerated using electrical calcination",1,50,1,None,-54.66337749,-45339.40226,-14.98951203,-45321.44722,-2.965527714,-21200.89825,-17678.6757,-3522.222546,-603047.328,-0.653211451,-9.518914639,-107.2565142,-5.71051E-06,-1.53405E-06,-4.17646E-06,-5.06991E-05,-4.56454E-05,-5.05376E-06,-2879.804264,-14939.20371,-0.000493997,0.025838806,-0.000157919,-63.63420628,-2535.366782,-35180.37259
NaOH - commercial,NaOH - commercial,0,200,0,None,149.6370841,23651.9768,41.8702006,23605.24938,4.857217864,215982.5888,205887.9526,10094.63616,530799.3152,1.243232283,34.9292202,375.116767,3.50623E-05,1.41764E-05,2.08859E-05,0.0004433,0.000423413,1.9887E-05,3095.516332,142962.1905,0.013839252,0.574888429,0.001851236,137.319491,19362.46549,9171.766393
"NaOH - commercial, avoided product Sodium carbonate",NaOH - commercial,0,200,0,Sodium carbonate,149.6370841,23651.9768,41.8702006,23605.24938,4.857217864,215982.5888,205887.9526,10094.63616,530799.3152,1.243232283,34.9292202,375.116767,3.50623E-05,1.41764E-05,2.08859E-05,0.0004433,0.000423413,1.9887E-05,3095.516332,142962.1905,0.013839252,0.574888429,0.001851236,137.319491,19362.46549,9171.766393
"NaOH - commercial, building savings considered",NaOH - commercial,0,200,1,None,86.50713799,-13811.01927,25.78510828,-13836.80578,0.001407573,182125.4454,176169.973,5955.472336,-88997.54821,0.53782998,24.01798946,252.5780915,2.5811E-05,1.03457E-05,1.54652E-05,0.000315742,0.000303847,1.18943E-05,199.1874598,116538.767,0.013325823,0.535914963,0.001588456,67.87461321,16500.79004,-27459.34673
